applicant_id,grade_id,program_id,ranking,quota_id,priority_profile_ori,priority_profile_edi
3619302,7,352,3,3,4,1
3619302,7,183,4,3,18,3
3619304,9,226,1,11,35,5
3619304,9,203,2,11,30,5
3619306,12,229,1,1,33,3
3619325,7,312,1,11,34,4
3619326,10,227,1,4,6,1
3619353,12,229,1,3,33,3
3619353,12,426,2,3,5,1
3619353,12,357,3,3,4,1
3619362,6,351,1,2,6,1
3619382,12,13,1,3,6,1
3619382,12,78,2,11,5,1
3619382,12,229,3,3,4,1
3619383,13,230,1,3,6,1
3619427,1,109,1,3,6,1
3619427,1,297,2,10,5,1
3619427,1,215,3,11,4,1
3619427,1,177,4,3,3,1
3619560,11,327,1,3,33,3
3619560,11,275,2,11,5,1
3619560,11,228,3,3,4,1
3619560,11,187,4,3,3,1
3619571,4,180,1,2,6,1
3619571,4,349,2,2,5,1
3619581,9,273,1,11,6,1
3619581,9,354,2,3,5,1
3619581,9,226,3,3,4,1
3619581,9,185,4,3,3,1
3619604,3,93,1,11,6,1
3619604,3,280,2,11,5,1
3619604,3,155,3,11,4,1
3619604,3,416,4,11,3,1
3619604,3,299,5,10,2,1
3619604,3,374,6,11,1,1
3619605,14,372,1,3,6,1
3619605,14,291,2,3,5,1
3619605,14,359,3,3,4,1
3619605,14,264,4,3,3,1
3619616,11,307,1,10,6,1
3619616,11,228,2,3,5,1
3619628,12,357,1,3,34,4
3619628,12,262,2,3,5,1
3619628,12,370,3,3,4,1
3619628,12,173,4,11,3,1
3619628,12,229,5,3,2,1
3619635,13,427,1,3,6,1
3619635,13,230,2,3,5,1
3619635,13,22,3,3,4,1
3619638,11,214,1,11,33,3
3619638,11,228,2,3,5,1
3619638,11,123,3,3,4,1
3619638,11,187,4,3,3,1
3619638,11,356,5,3,2,1
3619638,11,288,6,11,10,5
3619661,7,312,1,11,36,6
3619675,6,103,1,3,34,4
3619675,6,114,2,3,5,1
3619675,6,182,3,3,4,1
3619675,6,96,4,11,3,1
3619700,10,227,1,3,6,1
3619700,10,76,2,11,5,1
3619700,10,122,3,3,4,1
3619728,13,263,1,3,6,1
3619728,13,358,2,3,5,1
3619728,13,174,3,11,4,1
3619728,13,230,4,3,3,1
3619728,13,290,5,3,2,1
3619730,13,413,1,6,35,5
3620546,13,427,1,3,34,4
3620546,13,263,2,3,5,1
3620546,13,358,3,3,4,1
3620604,3,69,1,11,34,4
3620604,3,299,2,10,5,1
3620630,13,427,1,3,6,1
3620630,13,230,2,3,5,1
3620691,3,253,1,11,6,1
3620691,3,93,3,11,4,1
3620691,3,217,4,11,3,1
3620698,11,261,1,11,34,4
3620715,13,427,1,3,6,1
3620716,12,229,1,1,6,1
3620737,11,228,1,4,34,4
3620795,2,110,1,3,6,1
3620795,2,298,2,10,5,1
3620795,2,99,3,3,4,1
3620822,1,328,1,3,33,3
3620822,1,346,2,3,5,1
3620822,1,177,3,3,25,5
3620822,1,215,4,11,3,1
3620822,1,91,5,11,2,1
3620822,1,153,6,11,1,1
3620828,11,228,1,4,6,1
3620828,11,356,2,2,5,1
3620828,11,327,3,2,4,1
3620832,2,329,1,3,6,1
3620832,2,92,2,11,5,1
3620832,2,154,3,11,4,1
3620832,2,178,4,3,3,1
3620876,1,383,1,3,6,1
3620876,1,109,2,3,5,1
3620876,1,251,3,11,4,1
3620876,1,91,4,11,3,1
3620876,1,215,5,11,2,1
3620876,1,153,6,11,1,1
3620921,13,427,1,3,6,1
3620921,13,294,2,5,5,1
3620921,13,230,3,3,4,1
3620921,13,79,4,11,3,1
3620926,14,414,1,5,6,1
3620926,14,359,2,3,5,1
3620949,2,216,1,11,6,1
3621020,4,300,1,8,6,1
3621021,3,361,1,11,6,1
3621021,3,164,2,11,5,1
3621021,3,188,3,11,4,1
3621036,12,229,1,1,6,1
3621061,3,348,1,3,6,1
3621061,3,197,2,11,4,1
3621061,3,100,3,3,20,5
3621061,3,330,4,3,2,1
3621125,14,264,1,3,6,1
3621125,14,7,2,3,5,1
3621180,1,91,1,11,6,1
3621180,1,177,2,3,5,1
3621182,13,263,1,3,6,1
3621182,13,358,2,3,5,1
3621272,15,373,1,3,34,4
3621475,5,418,1,11,6,1
3621560,11,228,1,3,6,1
3621566,8,120,1,2,34,4
3621581,11,393,1,3,6,1
3621617,12,262,1,3,6,1
3621617,12,357,2,3,5,1
3621617,12,370,3,3,4,1
3621617,12,289,4,3,3,1
3621617,12,78,5,11,2,1
3621623,3,385,1,3,6,1
3621624,13,290,1,3,6,1
3621624,13,230,2,3,5,1
3621624,13,277,3,11,4,1
3621631,3,416,1,11,34,4
3621648,13,290,1,3,6,1
3621648,13,263,2,3,5,1
3621648,13,371,3,3,4,1
3621650,5,387,1,3,6,1
3621650,5,71,2,11,5,1
3621650,5,208,3,11,4,1
3621650,5,126,4,11,3,1
3621650,5,219,5,11,2,1
3621650,5,181,6,3,1,1
3621654,1,297,1,9,6,1
3621685,12,173,1,11,6,1
3621685,12,370,2,3,5,1
3621699,13,358,1,2,6,1
3623233,12,262,1,3,6,1
3623233,12,21,2,3,5,1
3623233,12,357,3,3,4,1
3623233,12,426,4,3,3,1
3623233,12,78,5,11,2,1
3623233,12,229,6,3,1,1
3623236,6,182,1,3,6,1
3623274,11,228,1,4,6,1
3623350,3,319,1,2,34,4
3623366,13,427,1,3,6,1
3623366,13,413,2,5,5,1
3623366,13,371,3,3,4,1
3623366,13,263,4,3,3,1
3623407,3,69,1,11,34,4
3623415,13,290,1,3,6,1
3623415,13,294,2,5,5,1
3623433,13,174,1,11,6,1
3623433,13,371,2,3,5,1
3623433,13,290,3,3,4,1
3623435,11,228,1,3,6,1
3623435,11,275,2,11,5,1
3623435,11,424,3,11,4,1
3623503,13,22,1,2,6,1
3623530,1,177,1,2,34,4
3623637,13,263,1,3,6,1
3623637,13,2,2,3,5,1
3623637,13,174,3,11,4,1
3623662,6,158,1,11,34,4
3623678,4,156,1,11,6,1
3623678,4,101,2,3,5,1
3623678,4,218,3,11,4,1
3623678,4,331,4,3,20,5
3623678,4,198,5,11,2,1
3623678,4,243,6,11,1,1
3623726,4,70,1,11,33,3
3623752,13,79,1,11,6,1
3623752,13,6,2,3,5,1
3623752,13,277,3,11,4,1
3623758,10,162,1,11,34,4
3623804,15,415,1,6,35,5
3623804,15,360,2,3,5,1
3623804,15,20,3,3,4,1
3623805,3,111,1,3,6,1
3623805,3,308,2,11,30,5
3623805,3,124,3,11,4,1
3623805,3,164,4,11,3,1
3623808,13,230,1,1,6,1
3623808,13,22,2,2,5,1
3623861,13,2,1,3,6,1
3623861,13,427,2,3,5,1
3623861,13,230,3,3,4,1
3623891,3,361,1,11,36,6
3623905,1,98,1,3,6,1
3623905,1,346,2,3,5,1
3623905,1,317,3,3,4,1
3623906,4,207,1,11,6,1
3623906,4,386,2,3,5,1
3623906,4,125,3,11,4,1
3623914,12,293,1,6,35,5
3623914,12,173,2,11,5,1
3623979,4,300,1,8,6,1
3624032,13,26,1,3,6,1
3624032,13,413,2,6,30,5
3624037,1,346,1,3,6,1
3624037,1,91,2,11,5,1
3624037,1,383,3,3,25,5
3624088,13,358,1,3,6,1
3624088,13,22,2,3,5,1
3624088,13,263,3,3,4,1
3624088,13,174,4,11,3,1
3624088,13,79,5,11,2,1
3624088,13,277,6,11,1,1
3624105,15,360,1,2,6,1
3624111,13,290,1,3,6,1
3624122,1,91,1,11,6,1
3624122,1,215,2,11,5,1
3624122,1,153,3,11,4,1
3624122,1,251,4,11,3,1
3624122,1,177,5,3,2,1
3624148,1,91,1,11,6,1
3624148,1,153,2,11,5,1
3624148,1,177,3,3,4,1
3624160,4,362,1,11,35,5
3624176,3,361,1,11,36,6
3624186,11,275,1,11,6,1
3624186,11,327,2,3,5,1
3624211,13,413,1,6,36,6
3624211,13,290,2,3,5,1
3624211,13,358,3,3,4,1
3624224,13,230,1,4,6,1
3624234,14,23,1,3,6,1
3624234,14,359,2,3,5,1
3624234,14,428,3,3,4,1
3624258,13,371,1,3,6,1
3624261,12,229,1,1,33,3
3624261,12,426,2,2,5,1
3624265,3,361,1,11,35,5
3624266,13,290,1,3,6,1
3624273,13,290,1,3,6,1
3624285,4,331,1,3,6,1
3624351,1,177,1,2,6,1
3624389,3,179,1,3,6,1
3624389,3,197,2,11,30,5
3624389,3,330,3,3,4,1
3624389,3,217,4,11,3,1
3624618,9,226,1,4,6,1
3624658,1,346,1,3,34,4
3624658,1,215,2,11,5,1
3624658,1,91,3,11,4,1
3624667,4,156,1,11,6,1
3624667,4,198,2,11,5,1
3624667,4,94,3,11,4,1
3624667,4,125,4,11,3,1
3624667,4,309,5,11,2,1
3624668,3,361,1,11,35,5
3624690,13,427,1,3,6,1
3624736,1,328,1,2,6,1
3624736,1,177,2,2,5,1
3624736,1,346,3,2,4,1
3624736,1,98,4,2,3,1
3624757,13,413,1,6,36,6
3624765,13,358,1,3,6,1
3624765,13,290,2,3,5,1
3624765,13,371,3,3,4,1
3624765,13,174,4,11,3,1
3624765,13,263,5,3,2,1
3624785,13,371,1,3,6,1
3624785,13,358,2,3,5,1
3624785,13,174,3,11,4,1
3624785,13,230,4,3,3,1
3624786,11,228,1,4,6,1
3624789,12,229,1,4,34,4
3624789,12,357,2,2,5,1
3624789,12,370,3,2,4,1
3624789,12,426,4,2,3,1
3625289,9,185,1,2,34,4
3625289,9,226,2,1,5,1
3625301,3,319,1,2,6,1
3625301,3,179,2,2,5,1
3625301,3,385,3,2,4,1
3625301,3,330,4,2,3,1
3625301,3,348,5,2,2,1
3625305,8,184,1,2,6,1
3625305,8,353,2,2,5,1
3625305,8,335,3,2,4,1
3625310,10,186,1,3,34,4
3625310,10,410,2,11,30,5
3625310,10,89,3,11,4,1
3625310,10,274,4,11,3,1
3625310,10,162,5,11,2,1
3625327,10,227,1,1,6,1
3625332,7,183,1,11,34,4
3625332,7,407,2,11,29,4
3625332,7,86,3,11,4,1
3625332,7,271,4,11,3,1
3625332,7,159,5,11,2,1
3625349,4,180,1,11,6,1
3625349,4,404,2,11,29,4
3625349,4,83,3,11,4,1
3625349,4,268,4,11,3,1
3625349,4,156,5,11,2,1
3625355,7,420,1,11,34,4
3625360,3,233,1,11,6,1
3625360,3,242,2,11,5,1
3625362,4,207,1,11,34,4
3625372,11,119,1,2,6,1
3625372,11,123,2,2,5,1
3625380,7,221,1,11,6,1
3625380,7,210,2,11,5,1
3625380,7,271,3,11,4,1
3625380,7,201,4,11,3,1
3625380,7,183,5,3,2,1
3625380,7,352,6,3,1,1
3625385,15,415,1,5,6,1
3625398,12,370,1,3,34,4
3625398,12,412,2,5,28,3
3625405,8,74,1,11,33,3
3625405,8,211,2,11,5,1
3625407,13,371,1,3,6,1
3625407,13,174,2,11,5,1
3625413,10,227,1,3,6,1
3625419,9,226,1,4,34,4
3625444,7,183,1,6,35,5
3625464,9,185,1,3,33,3
3625479,12,293,1,6,35,5
3625497,15,296,1,6,35,5
3625532,12,229,1,3,6,1
3625534,5,181,1,3,6,1
3625534,5,157,2,11,5,1
3625534,5,208,3,11,4,1
3625548,9,226,1,3,33,3
3625549,1,383,1,2,6,1
3625553,6,302,1,10,33,3
3625554,14,291,1,3,6,1
3625554,14,414,2,5,5,1
3625554,14,295,3,6,25,5
3625557,8,129,1,11,34,4
3625557,8,390,2,3,5,1
3625566,6,302,1,10,33,3
3625569,14,7,1,3,4,1
3625572,9,305,1,10,33,3
3625572,9,226,2,3,5,1
3625582,3,206,1,11,34,4
3625592,6,209,1,11,6,1
3625592,6,191,2,11,5,1
3625592,6,136,3,11,4,1
3625595,6,209,1,11,6,1
3625606,5,181,1,2,6,1
3625606,5,350,2,2,5,1
3625606,5,113,3,2,4,1
3625606,5,321,4,2,3,1
3625606,5,332,5,2,2,1
3625606,5,387,6,2,1,1
3625614,2,329,1,2,6,1
3625614,2,318,2,2,5,1
3625614,2,347,3,2,4,1
3625642,11,228,1,4,6,1
3625659,13,371,1,3,6,1
3625701,1,177,1,3,6,1
3625701,1,328,2,3,5,1
3625701,1,91,3,11,4,1
3625701,1,215,4,11,3,1
3625717,3,299,1,10,6,1
3625730,3,82,1,11,34,4
3625739,5,199,1,11,6,1
3625739,5,418,2,11,5,1
3625740,10,227,1,3,35,5
3625740,10,186,2,3,30,5
3625748,13,290,1,3,6,1
3625755,2,92,1,11,33,3
3625755,2,347,2,11,28,3
3625755,2,178,3,11,23,3
3625758,13,230,1,3,6,1
3625758,13,427,2,3,5,1
3625764,13,79,1,11,6,1
3625764,13,290,2,3,5,1
3625764,13,358,3,3,4,1
3625764,13,230,4,3,3,1
3625764,13,371,5,3,2,1
3625764,13,263,6,3,1,1
3625767,2,92,1,11,33,3
3625767,2,347,2,11,28,3
3625767,2,178,3,11,23,3
3625781,13,6,1,3,6,1
3625781,13,290,2,3,5,1
3625844,14,231,1,2,6,1
3625844,14,372,2,2,5,1
3625844,14,7,3,2,4,1
3625849,13,230,1,4,6,1
3625859,3,69,1,11,6,1
3625859,3,124,2,11,37,7
3625859,3,361,3,11,4,1
3625859,3,93,4,11,3,1
3625859,3,155,5,11,2,1
3625873,10,227,1,4,33,3
3625873,10,122,2,2,5,1
3625917,3,179,1,2,6,1
3625917,3,348,2,2,5,1
3625970,13,413,1,6,35,5
3625970,13,290,2,3,5,1
3625982,1,215,1,11,6,1
3625982,1,91,2,11,5,1
3625982,1,153,3,11,4,1
3625982,1,297,4,10,3,1
3625982,1,328,5,3,2,1
3625982,1,251,6,11,1,1
3626032,14,19,1,3,6,1
3626032,14,278,2,11,5,1
3626032,14,372,3,3,4,1
3626085,3,217,1,11,6,1
3626085,3,416,2,11,5,1
3626085,3,93,3,11,4,1
3626085,3,69,4,11,3,1
3626085,3,348,5,3,2,1
3626085,3,179,6,3,1,1
3626106,12,229,1,4,6,1
3626106,12,289,2,2,5,1
3626106,12,357,3,2,4,1
3626113,13,230,1,3,6,1
3626118,13,174,1,11,6,1
3626118,13,79,2,11,5,1
3626118,13,290,3,3,4,1
3626131,8,138,1,11,6,1
3626131,8,366,2,11,5,1
3626139,11,228,1,1,33,3
3626157,9,226,1,1,6,1
3626174,12,229,1,3,6,1
3626174,12,289,2,3,5,1
3626174,12,370,3,3,4,1
3626174,12,357,4,3,3,1
3626196,12,229,1,3,6,1
3626196,12,1,2,3,5,1
3626196,12,173,3,11,4,1
3626196,12,412,4,5,3,1
3626276,6,182,1,2,6,1
3626276,6,351,2,2,5,1
3626276,6,333,3,2,4,1
3626279,5,181,1,2,6,1
3626279,5,350,2,2,5,1
3626279,5,332,3,2,4,1
3626295,6,351,1,2,34,4
3626301,12,426,1,3,6,1
3626301,12,370,2,3,5,1
3626301,12,229,3,3,24,4
3626318,3,416,1,11,35,5
3626318,3,217,2,11,5,1
3626328,1,153,1,11,6,1
3626328,1,109,2,3,5,1
3626328,1,251,3,11,4,1
3626328,1,383,4,3,3,1
3626330,12,357,1,3,6,1
3626330,12,370,2,3,5,1
3626330,12,78,3,11,4,1
3626330,12,229,4,3,3,1
3626330,12,173,5,11,2,1
3626332,12,5,1,3,6,1
3626332,12,370,2,3,5,1
3626332,12,412,3,3,4,1
3626334,12,357,1,3,6,1
3626334,12,229,2,3,5,1
3626334,12,370,3,3,4,1
3626334,12,5,4,3,3,1
3626336,9,226,1,4,6,1
3626342,12,229,1,3,6,1
3626342,12,370,2,3,5,1
3626342,12,293,3,6,25,5
3626354,11,123,1,3,34,4
3626354,11,205,2,3,5,1
3626354,11,187,3,3,4,1
3626360,10,122,1,3,34,4
3626360,10,204,2,3,5,1
3626360,10,186,3,3,4,1
3626391,1,109,1,2,6,1
3626391,1,383,2,2,5,1
3626499,12,370,1,3,34,4
3626499,12,21,2,3,5,1
3626499,12,276,3,11,4,1
3626499,12,262,4,3,3,1
3626499,12,173,5,11,2,1
3626499,12,357,6,3,1,1
3626505,14,291,1,3,6,1
3626505,14,414,2,6,30,5
3626505,14,359,3,3,4,1
3626539,13,290,1,3,6,1
3626539,13,174,2,11,5,1
3626539,13,277,3,11,4,1
3626539,13,79,4,11,3,1
3626539,13,263,5,3,2,1
3626539,13,371,6,3,1,1
3626623,14,264,1,2,6,1
3626623,14,291,2,2,5,1
3626623,14,231,3,1,4,1
3626642,3,416,1,11,6,1
3626642,3,267,2,11,5,1
3626642,3,133,3,11,4,1
3626642,3,155,4,11,3,1
3626642,3,253,5,11,2,1
3626645,13,290,1,3,6,1
3626645,13,30,2,3,5,1
3626653,7,398,1,11,33,3
3626654,7,183,1,2,6,1
3626654,7,352,2,2,5,1
3626654,7,334,3,2,4,1
3626654,7,323,4,2,3,1
3626654,7,115,5,2,2,1
3626654,7,389,6,2,1,1
3626674,9,226,1,1,6,1
3626674,9,106,2,2,5,1
3626674,9,325,3,2,23,3
3626680,4,300,1,9,33,3
3626782,6,322,1,2,33,3
3626782,6,103,2,2,5,1
3626782,6,182,3,2,4,1
3626783,6,182,1,2,33,3
3626783,6,333,2,2,5,1
3626798,2,178,1,2,34,4
3626798,2,347,2,2,5,1
3626805,12,426,1,2,6,1
3626805,12,370,2,2,5,1
3626805,12,229,3,4,4,1
3626810,1,91,1,11,6,1
3626810,1,177,2,3,5,1
3626810,1,109,3,3,4,1
3626810,1,328,4,3,3,1
3626810,1,383,5,3,15,5
3626849,14,291,1,3,6,1
3626849,14,295,2,6,30,5
3626859,2,178,1,2,6,1
3626859,2,347,2,2,5,1
3626859,2,298,3,8,4,1
3626859,2,384,4,2,19,4
3626901,13,371,1,3,6,1
3626901,13,174,2,11,5,1
3626901,13,427,3,3,4,1
3626901,13,263,4,3,3,1
3626902,13,371,1,3,6,1
3626922,13,79,1,11,6,1
3626922,13,358,2,3,5,1
3626986,13,230,1,3,6,1
3626986,13,22,2,3,5,1
3626986,13,358,3,3,4,1
3626987,13,427,1,3,6,1
3627023,3,361,1,11,6,1
3627023,3,111,2,3,5,1
3627023,3,124,3,11,4,1
3627110,13,18,1,3,6,1
3627110,13,263,2,3,5,1
3627182,10,227,1,4,6,1
3627196,11,228,1,3,6,1
3627196,11,77,2,11,28,3
3627227,13,294,1,6,35,5
3627227,13,2,2,3,5,1
3627227,13,290,3,3,4,1
3627227,13,263,4,3,3,1
3627227,13,277,5,11,2,1
3627227,13,371,6,3,1,1
3627266,4,125,1,11,34,4
3627296,3,217,1,11,6,1
3627315,12,229,1,4,6,1
3627371,7,352,1,2,34,4
3627377,4,189,1,11,6,1
3627377,4,417,2,11,5,1
3627377,4,134,3,11,4,1
3627377,4,156,4,11,3,1
3627377,4,207,5,11,2,1
3627560,4,362,1,11,6,1
3627560,4,417,2,11,5,1
3627560,4,112,3,11,4,1
3627615,10,227,1,4,6,1
3627615,10,186,2,2,5,1
3627683,3,267,1,11,6,1
3627683,3,339,2,11,30,5
3627683,3,319,3,3,4,1
3627751,13,290,1,3,6,1
3627751,13,79,2,11,5,1
3627751,13,371,3,3,4,1
3627751,13,22,4,3,3,1
3627761,10,227,1,1,6,1
3627765,12,370,1,3,6,1
3627765,12,426,2,3,5,1
3627765,12,21,3,3,4,1
3627835,13,371,1,3,6,1
3627835,13,290,2,3,5,1
3627835,13,413,3,5,4,1
3627835,13,263,4,3,3,1
3627850,9,354,1,2,34,4
3627850,9,226,2,4,5,1
3627850,9,106,3,2,4,1
3627885,12,229,1,4,33,3
3627886,10,227,1,4,33,3
3627963,5,157,1,11,6,1
3627963,5,405,2,11,5,1
3627991,4,362,1,3,6,1
3627991,4,417,2,3,5,1
3627991,4,112,3,3,4,1
3628045,14,372,1,3,6,1
3628095,9,185,1,3,34,4
3628106,15,232,1,4,6,1
3628106,15,360,2,2,5,1
3628106,15,292,3,2,4,1
3628106,15,373,4,2,3,1
3628106,15,265,5,2,2,1
3628194,3,155,1,11,6,1
3628194,3,188,2,11,5,1
3628194,3,385,3,3,4,1
3628194,3,308,4,11,20,5
3628194,3,217,5,11,2,1
3628194,3,233,6,11,1,1
3628205,13,22,1,2,6,1
3628209,13,371,1,3,6,1
3628209,13,230,2,3,5,1
3628209,13,413,3,6,25,5
3628234,13,427,1,2,6,1
3628234,13,230,2,1,28,3
3628234,13,10,3,2,4,1
3628287,3,197,1,11,6,1
3628287,3,233,2,11,5,1
3628287,3,188,3,11,4,1
3628287,3,217,4,11,3,1
3628287,3,330,5,11,2,1
3628287,3,361,6,11,1,1
3628332,10,227,1,3,6,1
3628332,10,186,2,3,5,1
3628332,10,107,3,3,4,1
3628332,10,131,4,11,3,1
3628332,10,76,5,11,2,1
3628375,13,230,1,1,6,1
3628375,13,371,2,2,5,1
3628404,11,228,1,1,6,1
3628442,3,69,1,11,6,1
3628442,3,299,2,10,5,1
3628442,3,374,3,11,4,1
3628442,3,82,4,11,3,1
3628442,3,197,5,11,2,1
3628479,11,228,1,1,6,1
3628482,13,371,1,3,6,1
3628482,13,22,2,3,5,1
3629303,9,422,1,11,6,1
3629303,9,194,2,11,5,1
3629303,9,75,3,11,4,1
3629303,9,117,4,11,3,1
3629308,13,18,1,3,6,1
3629308,13,427,2,3,5,1
3629312,14,372,1,11,6,1
3629312,14,80,2,11,5,1
3629312,14,414,3,11,4,1
3629312,14,295,4,11,3,1
3629312,14,231,5,11,2,1
3629343,2,99,1,2,32,2
3629343,2,384,2,2,27,2
3629343,2,110,3,2,22,2
3629343,2,178,4,2,17,2
3629343,2,298,5,8,12,2
3629399,3,93,1,11,6,1
3629399,3,348,2,3,5,1
3629399,3,330,3,3,4,1
3629438,7,271,1,3,6,1
3629438,7,97,2,3,5,1
3629445,12,229,1,3,6,1
3629445,12,289,2,3,5,1
3629445,12,262,3,3,4,1
3629447,12,17,1,3,6,1
3629447,12,229,2,3,5,1
3629447,12,262,3,3,4,1
3629447,12,276,4,3,3,1
3629451,13,230,1,3,6,1
3629451,13,174,2,3,5,1
3629451,13,371,3,3,4,1
3629451,13,263,4,3,3,1
3629469,12,25,1,3,6,1
3629469,12,370,2,3,5,1
3629502,4,70,1,11,34,4
3629578,13,371,1,3,6,1
3629578,13,413,2,5,5,1
3629578,13,174,3,11,4,1
3629626,13,6,1,3,33,3
3629787,3,217,1,11,6,1
3629787,3,179,2,3,5,1
3629787,3,348,3,3,4,1
3629787,3,197,4,11,20,5
3629866,13,290,1,2,6,1
3629876,4,180,1,3,35,5
3629876,4,300,2,10,29,4
3629892,3,188,1,11,6,1
3629894,13,358,1,3,6,1
3629894,13,263,2,3,5,1
3629894,13,230,3,3,4,1
3629895,4,300,1,3,33,3
3629895,4,180,2,3,28,3
3629895,4,309,3,3,23,3
3629896,12,229,1,3,34,4
3629896,12,78,2,11,5,1
3629896,12,276,3,11,4,1
3629902,10,227,1,3,6,1
3629902,10,423,2,11,5,1
3629902,10,213,3,11,4,1
3629915,3,280,1,11,36,6
3629915,3,111,2,3,5,1
3629915,3,155,3,11,4,1
3629915,3,188,4,11,3,1
3629915,3,253,5,11,2,1
3629927,1,346,1,3,34,4
3629941,4,300,1,3,33,3
3629941,4,180,2,3,28,3
3629941,4,375,3,3,23,3
3629944,11,356,1,2,34,4
3629944,11,228,2,1,5,1
3629947,6,322,1,2,6,1
3629950,5,350,1,2,6,1
3629950,5,332,2,2,5,1
3629950,5,301,3,8,4,1
3629950,5,321,4,2,3,1
3629950,5,387,5,2,2,1
3629950,5,102,6,2,1,1
3629967,12,370,1,3,6,1
3629967,12,78,2,11,5,1
3629967,12,262,3,3,4,1
3629967,12,5,4,3,3,1
3629967,12,426,5,3,2,1
3629967,12,357,6,3,1,1
3629971,9,305,1,10,36,6
3629971,9,185,2,3,5,1
3629971,9,380,3,11,4,1
3629972,4,134,1,11,6,1
3629972,4,180,2,3,5,1
3629972,4,198,3,11,4,1
3629972,4,207,4,11,3,1
3629972,4,349,5,3,2,1
3630007,13,230,1,3,6,1
3630029,11,228,1,4,6,1
3630036,8,74,1,11,6,1
3630047,8,193,1,11,6,1
3630047,8,421,2,11,5,1
3630047,8,116,3,3,4,1
3630047,8,335,4,3,3,1
3630047,8,353,5,3,2,1
3630047,8,105,6,3,1,1
3630050,2,318,1,2,6,1
3630050,2,329,2,2,5,1
3630050,2,347,3,2,4,1
3630050,2,99,4,2,3,1
3630050,2,178,5,2,2,1
3630050,2,384,6,2,1,1
3630065,12,357,1,3,6,1
3630065,12,1,2,3,5,1
3630065,12,412,3,6,25,5
3630067,14,231,1,1,6,1
3630081,9,226,1,3,6,1
3630097,3,111,1,3,6,1
3630097,3,124,2,11,5,1
3630237,1,251,1,11,34,4
3630263,9,194,1,11,34,4
3630263,9,185,2,3,5,1
3630263,9,325,3,3,25,5
3630273,11,225,1,11,33,3
3630315,3,188,1,11,33,3
3630315,3,179,2,11,5,1
3630315,3,93,3,11,23,3
3630315,3,319,4,11,18,3
3630317,13,6,1,3,6,1
3630317,13,79,2,11,5,1
3630317,13,371,3,3,4,1
3630317,13,230,4,3,3,1
3630317,13,413,5,5,2,1
3630317,13,294,6,6,10,5
3630330,9,314,1,11,35,5
3630330,9,212,2,11,5,1
3630330,9,75,3,11,4,1
3630330,9,223,4,11,3,1
3630330,9,194,5,11,2,1
3630330,9,273,6,11,1,1
3630351,1,109,1,3,6,1
3630351,1,215,2,11,5,1
3630351,1,383,3,3,4,1
3630351,1,142,4,11,3,1
3630353,12,426,1,3,6,1
3630353,12,262,2,3,5,1
3630353,12,357,3,3,4,1
3630370,11,228,1,3,6,1
3630385,9,367,1,11,35,5
3630401,6,220,1,11,34,4
3630458,3,416,1,11,33,3
3630458,3,217,2,11,5,1
3630458,3,179,3,3,4,1
3630474,5,71,1,11,6,1
3630489,4,112,1,11,6,1
3630489,4,349,2,11,5,1
3630489,4,320,3,11,4,1
3630489,4,125,4,11,3,1
3630489,4,156,5,11,2,1
3630489,4,94,6,11,37,7
3630518,13,427,1,3,6,1
3630557,3,93,1,11,6,1
3630557,3,179,2,3,5,1
3630557,3,197,3,11,4,1
3630557,3,188,4,11,3,1
3630557,3,348,5,3,2,1
3630557,3,339,6,11,1,1
3630615,12,5,1,2,6,1
3630615,12,229,2,1,5,1
3630615,12,357,3,2,4,1
3630615,12,426,4,2,3,1
3630615,12,370,5,2,2,1
3630615,12,262,6,2,1,1
3630628,13,174,1,11,6,1
3630628,13,358,2,3,5,1
3630628,13,290,3,3,4,1
3630628,13,230,4,3,3,1
3630728,1,346,1,3,34,4
3630761,1,91,1,11,6,1
3630761,1,383,2,3,5,1
3630761,1,109,3,3,4,1
3630761,1,251,4,11,3,1
3630860,11,369,1,11,35,5
3630860,11,424,2,11,5,1
3630867,9,367,1,11,35,5
3630867,9,422,2,11,30,5
3633515,3,416,1,11,6,1
3633517,3,124,1,11,6,1
3633517,3,385,2,11,5,1
3633517,3,69,3,11,24,4
3633517,3,111,4,11,18,3
3633517,3,206,5,11,2,1
3633519,10,227,1,4,6,1
3633532,6,311,1,11,6,1
3633540,14,291,1,3,6,1
3633581,13,413,1,5,5,1
3633594,15,232,1,2,6,1
3633594,15,429,2,2,28,3
3633594,15,8,3,2,4,1
3633611,12,229,1,1,6,1
3633611,12,289,2,1,28,3
3633611,12,357,3,1,4,1
3633640,1,91,1,11,6,1
3633640,1,177,2,3,5,1
3633640,1,215,3,11,4,1
3633640,1,142,4,11,3,1
3633640,1,153,5,11,2,1
3633676,5,181,1,3,35,5
3633676,5,199,2,11,29,4
3633676,5,350,3,3,4,1
3633680,4,349,1,3,6,1
3633680,4,320,2,3,5,1
3633680,4,180,3,3,4,1
3633680,4,198,4,11,3,1
3633680,4,94,5,11,2,1
3633687,13,358,1,3,6,1
3633687,13,371,2,3,5,1
3633687,13,174,3,11,4,1
3633690,14,231,1,3,34,4
3633690,14,359,2,3,5,1
3633736,13,230,1,3,6,1
3633736,13,290,2,3,5,1
3633736,13,358,3,3,4,1
3633862,4,134,1,11,6,1
3633862,4,268,2,11,5,1
3633862,4,101,3,3,4,1
